xh,yxsh,zym,xkmlm,pyfsm,xslbm,sznj,pyccm,ldfsm,xsdqztm,xsccm,szbh,rxny,sfyxj,sfygjxj,xqh,xz
201849051,000329,8103,,,001,2018,,,01,,微1801,201809,1,1,02,01
201819157,000329,8103,,,001,2018,,,01,,微1805,201809,1,1,02,01
201839065,000307,6208,,,005,2018,,,01,,建计1801,,1,0,01,
201759026,000308,7002,,,001,2017,,,01,,软网1701,201709,1,1,02,01
201739121,000308,7003,,,001,2017,,,01,,软件1712,201709,1,1,02,01
201799127,000308,7003,,,001,2017,,,01,,软件1716,201709,1,1,02,01
201759228,000308,7003,,,001,2017,,,01,,软件1710,201709,1,1,02,01
201729324,000308,7003,,,001,2017,,,01,,软件1710,201709,1,1,02,01
201799321,000308,7003,,,001,2017,,,01,,软件1715,201709,1,1,02,01
201759422,000308,7002,,,001,2017,,,01,,软网1701,201709,1,1,02,01
201769423,000308,7003,,,001,2017,,,01,,软件1708,201709,1,1,02,01
201754067,000339,6915,,,001,2017,,,01,,环科1701,201709,1,1,01,01
201841015,000311,5203,,,001,2018,,,01,,数华1801,201809,1,1,01,01
201669082,000308,7003,,,007,2016,,,01,,软件1617,201609,1,0,,
201817025,000351,79021,,,001,2018,,,01,,运力1802,201809,1,1,01,01
201415175,000307,6201,,,001,2014,,,01,,建1401,201409,1,1,01,02
201415276,000307,6209,,,001,2014,,,01,,建规1401,201409,1,1,01,02
201613063,000914,980102,,,001,2016,,,01,,盘化工1603,201609,1,1,03,01
201673003,000914,980102,,,001,2016,,,01,,盘化工1601,201609,1,1,03,01
201523067,000912,980502,08,,001,2015,,,01,,人资1501,201509,1,1,03,01
201413061,000915,980201,,,001,2014,,,01,,食品1403,201409,1,0,03,01
201723007,000912,980503,,,001,2017,,,01,,电商1702,201709,1,1,03,01
201825069,000307,6208,,,001,2018,,,01,,建计1801,201809,1,1,01,01
201819028,000308,7090,,,001,2018,,,01,,软1807,201809,1,1,02,01
201889023,000308,7090,,,001,2018,,,01,,软1813,201809,1,1,02,01
201859121,000308,7090,,,001,2018,,,01,,软1805,201809,1,1,02,01
201809229,000308,7090,,,001,2018,,,01,,软1815,201809,1,1,02,01
201879224,000308,7090,,,001,2018,,,01,,软1815,201809,1,1,02,01
201839321,000308,7090,,,001,2018,,,01,,软1812,201809,1,1,02,01
201899323,000308,7090,,,001,2018,,,01,,软1811,201809,1,1,02,01
201869421,000308,7090,,,001,2018,,,01,,软1808,201809,1,1,02,01
201839044,000300,70104,,,001,2018,,,01,,国际软1803,201809,1,1,02,01
201524140,000301,5093,07,,001,2015,,,01,,化科1501,201509,1,1,01,01
201849148,000300,70104,,,001,2018,,,01,,国际软1806,201809,1,1,02,01
201809052,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201869058,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201829159,000329,8103,,,001,2018,,,01,,微1804,201809,1,1,02,01
201719025,000308,7003,,,001,2017,,,01,,软件1708,201709,1,1,02,01
201717117,000308,7003,,,001,2017,,,01,,软件1703,201709,1,1,02,01
201734070,000340,7602,,,001,2017,,,01,,生1702,201709,1,1,01,01
201879144,000300,70104,,,001,2018,,,01,,国际软1807,201809,1,1,02,01
201819058,000329,8103,,,001,2018,,,01,,微1802,201809,1,1,02,01
201889057,000329,8103,,,001,2018,,,01,,微1805,201809,1,1,02,01
201809062,000356,9101,,,005,2018,,,01,,管经1802,,1,0,01,
201719028,000308,7003,,,001,2017,,,01,,软件1707,201709,1,1,02,01
201789027,000308,7002,,,001,2017,,,01,,软网1703,201709,1,1,02,01
201769120,000308,7003,,,001,2017,,,01,,软件1704,201709,1,1,02,01
201749221,000308,7003,,,001,2017,,,01,,软件1709,201709,1,1,02,01
201709324,000308,7003,,,001,2017,,,01,,软件1716,201709,1,1,02,01
201739325,000308,7003,,,001,2017,,,01,,软件1701,201709,1,1,02,01
201709423,000308,7003,,,001,2017,,,01,,软件1711,201709,1,1,02,01
201769429,000308,7003,,,001,2017,,,01,,软件1713,201709,1,1,02,01
201714061,000339,6915,,,001,2017,,,01,,环科1701,201709,1,1,01,01
201794061,000339,6915,,,001,2017,,,01,,环科1701,201709,1,1,01,01
201851010,000311,5203,,,001,2018,,,01,,数华1801,201809,1,1,01,01
201610097,000310,6402,,,001,2016,,,01,,外日1601,201609,1,1,01,01
201448070,000353,7803,,,001,2014,,,01,,电计日1402,201409,1,1,01,02
201405273,000307,6209,,,001,2014,,,01,,建规1401,201409,1,1,01,02
201692042,000916,980403,,,001,2016,,,01,,运康1601,201609,1,1,03,01
201633023,000913,980302,,,001,2016,,,01,,生信1601,201609,1,1,03,01
201502039,000912,980501,08,,001,2015,,,01,,经济1501,201509,1,1,03,01
201883006,000912,980502,,,001,2018,,,01,,人资1801,201809,1,1,03,01
201854210,000301,5090,,,001,2018,,,01,,化1801,201809,1,1,01,01
201845061,000307,6208,,,001,2018,,,01,,建计1802,201809,1,1,01,01
201839020,000308,7090,,,001,2018,,,01,,软1807,201809,1,1,02,01
201899026,000308,7090,,,001,2018,,,01,,软1814,201809,1,1,02,01
201859127,000308,7090,,,001,2018,,,01,,软1806,201809,1,1,02,01
201829225,000308,7090,,,001,2018,,,01,,软1803,201809,1,1,02,01
201899220,000308,7090,,,001,2018,,,01,,软1804,201809,1,1,02,01
201859321,000308,7090,,,001,2018,,,01,,软1803,201809,1,1,02,01
201819422,000308,7090,,,001,2018,,,01,,软1801,201809,1,1,02,01
201889421,000308,7090,,,001,2018,,,01,,软1803,201809,1,1,02,01
201859040,000300,70104,,,001,2018,,,01,,国际软1807,201809,1,1,02,01
201540038,000356,9108,08,,001,2015,,,01,,管工1502,201509,1,1,01,01
201849146,000300,70104,,,001,2018,,,01,,国际软1802,201809,1,1,02,01
201899149,000300,70104,,,001,2018,,,01,,国际软1806,201809,1,1,02,01
201849050,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201819156,000329,8103,,,001,2018,,,01,,微1801,201809,1,1,02,01
201839064,000307,6208,,,005,2018,,,01,,建计1801,,1,0,01,
201757010,000308,7002,,,001,2017,,,01,,软网1703,201709,1,1,02,01
201799023,000308,7003,,,001,2017,,,01,,软件1716,201709,1,1,02,01
201769123,000308,7003,,,001,2017,,,01,,软件1715,201709,1,1,02,01
201749222,000308,7003,,,001,2017,,,01,,软件1706,201709,1,1,02,01
201719328,000308,7003,,,001,2017,,,01,,软件1714,201709,1,1,02,01
201799320,000308,7003,,,001,2017,,,01,,软件1716,201709,1,1,02,01
201769422,000308,7003,,,001,2017,,,01,,软件1715,201709,1,1,02,01
201640008,000339,6915,,,001,2017,,,01,,环科1701,201609,1,1,01,01
201784061,000339,6915,,,001,2017,,,01,,环科1701,201709,1,1,01,01
201529190,000356,9106,,,007,2015,,,01,,经贸1501,201609,1,0,01,
201573007,000305,5610,08,,001,2015,,,01,,机制1501,201509,1,1,01,01
201405173,000307,6201,,,001,2014,,,01,,建1402,201409,1,1,01,02
201405278,000307,6209,,,001,2014,,,01,,建规1401,201409,1,1,01,02
201404095,000301,5029,,,001,2014,,,07,,化高1401,201409,0,0,01,01
201603025,000916,980401,,,001,2016,,,01,,商英1601,201609,1,1,03,01
201522441,000914,980102,08,,001,2015,,,01,,盘化工1502,201509,1,1,03,01
201492069,000914,980104,,,001,2014,,,01,,过控油1402,201409,1,0,03,01
201642068,000914,980102,,,001,2016,,,01,,盘化工1601,201609,1,1,03,01
201829123,000308,7090,,,001,2018,,,01,,软1805,201809,1,1,02,01
201819221,000308,7090,,,001,2018,,,01,,软1802,201809,1,1,02,01
201889226,000308,7090,,,001,2018,,,01,,软1801,201809,1,1,02,01
201859320,000308,7090,,,001,2018,,,01,,软1815,201809,1,1,02,01
201819423,000308,7090,,,001,2018,,,01,,软1803,201809,1,1,02,01
201889420,000308,7090,,,001,2018,,,01,,软1802,201809,1,1,02,01
201849046,000300,70104,,,001,2018,,,01,,国际软1807,201809,1,1,02,01
201819140,000300,70104,,,001,2018,,,01,,国际软1806,201809,1,1,02,01
201859144,000300,70104,,,001,2018,,,01,,国际软1801,201809,1,1,02,01
201899140,000300,70104,,,001,2018,,,01,,国际软1801,201809,1,1,02,01
201839058,000329,8103,,,001,2018,,,01,,微1804,201809,1,1,02,01
201809154,000329,8103,,,001,2018,,,01,,微1805,201809,1,1,02,01
201819063,000310,6405,,,005,2018,,,01,,外英类1801,,1,0,01,
201749021,000308,7003,,,001,2017,,,01,,软件1704,201709,1,1,02,01
201729126,000308,7003,,,001,2017,,,01,,软件1707,201709,1,1,02,01
201789124,000308,7003,,,001,2017,,,01,,软件1707,201709,1,1,02,01
201759220,000308,7003,,,001,2017,,,01,,软件1707,201709,1,1,02,01
201719329,000308,7003,,,001,2017,,,01,,软件1701,201709,1,1,02,01
201789326,000308,7003,,,001,2017,,,01,,软件1703,201709,1,1,02,01
201749425,000308,7003,,,001,2017,,,01,,软件1709,201709,1,1,02,01
201715026,000308,7003,,,001,2017,,,01,,软件1706,201709,1,1,02,01
201734065,000339,6901,,,001,2017,,,01,,环工1702,201709,1,1,01,01
201678039,000353,7802,,,001,2016,,,01,,电英1601,201609,1,1,01,01
201871111,000311,5203,,,001,2018,,,01,,数华1801,201809,1,1,01,01
201749029,000308,7090,,,001,2017,,,01,,软1709,201709,1,1,02,01
201448072,000353,7803,,,001,2014,,,01,,电计日1401,201409,1,1,01,02
201405279,000307,6209,,,001,2014,,,01,,建规1401,201409,1,1,01,02
201612039,000914,980102,,,001,2016,,,01,,盘化工1602,201609,1,1,03,01
201663000,000912,980503,,,001,2016,,,01,,电商1602,201609,1,1,03,01
201503069,000914,980104,08,,001,2015,,,01,,过控油1501,201509,1,1,03,01
201472066,000914,980104,,,001,2014,,,01,,过控油1402,201409,1,1,03,01
201772096,000912,980502,,,001,2017,,,01,,人资1701,201709,1,1,03,01
201874218,000301,5090,,,001,2018,,,01,,化1805,201809,1,1,01,01
201815176,000307,629001,,,001,2018,,,01,,建1802,201809,1,1,01,02
201859024,000308,7090,,,001,2018,,,01,,软1805,201809,1,1,02,01
201829124,000308,7090,,,001,2018,,,01,,软1802,201809,1,1,02,01
201889122,000308,7090,,,001,2018,,,01,,软1801,201809,1,1,02,01
201849225,000308,7090,,,001,2018,,,01,,软1812,201809,1,1,02,01
201809328,000308,7090,,,001,2018,,,01,,软1809,201809,1,1,02,01
201879325,000308,7090,,,001,2018,,,01,,软1811,201809,1,1,02,01
201849423,000308,7090,,,001,2018,,,01,,软1802,201809,1,1,02,01
201809045,000300,70104,,,001,2018,,,01,,国际软1805,201809,1,1,02,01
201879040,000300,70104,,,001,2018,,,01,,国际软1805,201809,1,1,02,01
201754213,000301,5008,,,001,2017,,,01,,化1707,201709,1,1,01,01
201879141,000300,70104,,,001,2018,,,01,,国际软1802,201809,1,1,02,01
201839057,000329,8103,,,001,2018,,,01,,微1805,201809,1,1,02,01
201899055,000329,8103,,,001,2018,,,01,,微1804,201809,1,1,02,01
201819064,000350,10001,,,005,2018,,,01,,hyy1801,,1,0,01,
201839049,000300,70104,,,001,2018,,,01,,国际软1805,201809,1,1,02,01
201809141,000300,70104,,,001,2018,,,01,,国际软1804,201809,1,1,02,01
201839140,000300,70104,,,001,2018,,,01,,国际软1805,201809,1,1,02,01
201889149,000300,70104,,,001,2018,,,01,,国际软1804,201809,1,1,02,01
201839052,000329,8103,,,001,2018,,,01,,微1804,201809,1,1,02,01
201809156,000329,8103,,,001,2018,,,01,,微1804,201809,1,1,02,01
201829068,000352,6115,,,005,2018,,,01,,国际建1801,,1,0,01,
201739022,000308,7002,,,001,2017,,,01,,软网1703,201709,1,1,02,01
201719125,000308,7003,,,001,2017,,,01,,软件1711,201709,1,1,02,01
201789126,000308,7003,,,001,2017,,,01,,软件1710,201709,1,1,02,01
201769227,000308,7003,,,001,2017,,,01,,软件1709,201709,1,1,02,01
201779329,000308,7003,,,001,2017,,,01,,软件1706,201709,1,1,02,01
201759420,000308,7002,,,001,2017,,,01,,软网1701,201709,1,1,02,01
201739224,000308,7002,,,001,2017,,,01,,软网1703,201709,1,1,02,01
201764064,000339,6901,,,001,2017,,,01,,环工1701,201709,1,1,01,01
201605121,000353,7802,,,001,2016,,,01,,电英1601,201609,1,1,01,01
201669088,000308,7003,,,007,2016,,,01,,软件1617,201609,1,0,,
201408074,000353,7803,,,001,2014,,,01,,电计日1402,201409,1,1,01,02
201435179,000307,6201,,,001,2014,,,01,,建1402,201409,1,1,01,02
201642030,000912,980502,,,001,2016,,,01,,人资1601,201609,1,1,03,01
201673009,000912,980503,,,001,2016,,,01,,电商1601,201609,1,1,03,01
201533066,000911,980601,08,,001,2015,,,01,,海技1502,201509,1,1,03,01
201452075,000914,980103,,,001,2014,,,01,,资源1401,201409,1,1,03,01
201835068,000307,6208,,,001,2018,,,01,,建计1801,201809,1,1,01,01
201829027,000308,7090,,,001,2018,,,01,,软1810,201809,1,1,02,01
201889025,000308,7090,,,001,2018,,,01,,软1809,201809,1,1,02,01
201849128,000308,7090,,,001,2018,,,01,,软1814,201809,1,1,02,01
201819228,000308,7090,,,001,2018,,,01,,软1812,201809,1,1,02,01
201889227,000308,7090,,,001,2018,,,01,,软1803,201809,1,1,02,01
201849322,000308,7090,,,001,2018,,,01,,软1804,201809,1,1,02,01
201809429,000308,7090,,,001,2018,,,01,,软1804,201809,1,1,02,01
201879428,000308,7090,,,001,2018,,,01,,软1807,201809,1,1,02,01
201849047,000300,70104,,,001,2018,,,01,,国际软1806,201809,1,1,02,01
201819141,000300,70104,,,001,2018,,,01,,国际软1806,201809,1,1,02,01
201839143,000300,70104,,,001,2018,,,01,,国际软1805,201809,1,1,02,01
201899141,000300,70104,,,001,2018,,,01,,国际软1801,201809,1,1,02,01
201839059,000329,8103,,,001,2018,,,01,,微1802,201809,1,1,02,01
201809155,000329,8103,,,001,2018,,,01,,微1801,201809,1,1,02,01
201819062,000350,10001,,,005,2018,,,01,,hyy1801,,1,0,01,
201729022,000308,7003,,,001,2017,,,01,,软件1705,201709,1,1,02,01
201789024,000308,7003,,,001,2017,,,01,,软件1713,201709,1,1,02,01
201759122,000308,7002,,,001,2017,,,01,,软网1701,201709,1,1,02,01
201739227,000308,7002,,,001,2017,,,01,,软网1702,201709,1,1,02,01
201719320,000308,7003,,,001,2017,,,01,,软件1705,201709,1,1,02,01
201789327,000308,7003,,,001,2017,,,01,,软件1714,201709,1,1,02,01
201759423,000308,7002,,,001,2017,,,01,,软网1701,201709,1,1,02,01
201709420,000308,7003,,,001,2017,,,01,,软件1708,201709,1,1,02,01
201774068,000339,6915,,,001,2017,,,01,,环科1701,201709,1,1,01,01
201503011,000913,980302,08,,001,2015,,,01,,生信1501,201509,1,1,03,01
201744076,000340,7602,,,001,2017,,,01,,生1701,201709,1,1,01,01
201448073,000353,7803,,,001,2014,,,01,,电计日1401,201409,1,1,01,02
201415277,000307,6209,,,001,2014,,,01,,建规1401,201409,1,1,01,02
201603069,000914,980103,,,001,2016,,,01,,资源1602,201609,1,1,03,01
201633028,000913,980302,,,001,2016,,,01,,生信1601,201609,1,1,03,01
201503024,000911,980601,08,,001,2015,,,01,,海技1501,201509,1,1,03,01
201413099,000912,980501,,,001,2014,,,01,,经济1402,201409,1,1,03,01
201723037,000913,980302,,,001,2017,,,01,,生信1701,201709,1,1,03,01
201859126,000308,7090,,,001,2018,,,01,,软1801,201809,1,1,02,01
201809226,000308,7090,,,001,2018,,,01,,软1816,201809,1,1,02,01
201879223,000308,7090,,,001,2018,,,01,,软1802,201809,1,1,02,01
201849323,000308,7090,,,001,2018,,,01,,软1807,201809,1,1,02,01
201809428,000308,7090,,,001,2018,,,01,,软1804,201809,1,1,02,01
201879429,000308,7090,,,001,2018,,,01,,软1809,201809,1,1,02,01
201839043,000300,70104,,,001,2018,,,01,,国际软1803,201809,1,1,02,01
201809143,000300,70104,,,001,2018,,,01,,国际软1802,201809,1,1,02,01
201849147,000300,70104,,,001,2018,,,01,,国际软1801,201809,1,1,02,01
201889143,000300,70104,,,001,2018,,,01,,国际软1804,201809,1,1,02,01
201839050,000329,8103,,,001,2018,,,01,,微1804,201809,1,1,02,01
201899052,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201809068,000350,10001,,,005,2018,,,01,,hyy1801,,1,0,01,
201739028,000308,7003,,,001,2017,,,01,,软件1715,201709,1,1,02,01
201719127,000308,7003,,,001,2017,,,01,,软件1705,201709,1,1,02,01
201779125,000308,7003,,,001,2017,,,01,,软件1707,201709,1,1,02,01
201749223,000308,7003,,,001,2017,,,01,,软件1710,201709,1,1,02,01
201719321,000308,7003,,,001,2017,,,01,,软件1713,201709,1,1,02,01
201779323,000308,7003,,,001,2017,,,01,,软件1704,201709,1,1,02,01
201739424,000308,7003,,,001,2017,,,01,,软件1704,201709,1,1,02,01
201730032,000308,7003,,,001,2017,,,01,,软件1704,201709,1,1,02,01
201724062,000339,6901,,,001,2017,,,01,,环工1702,201709,1,1,01,01
201422072,000914,980103,,,001,2014,,,07,,资源1401,201409,0,0,03,01
201861116,000311,5203,,,001,2018,,,01,,数华1801,201809,1,1,01,01
201610095,000310,6402,,,001,2016,,,01,,外日1601,201609,1,1,01,01
201438077,000353,7803,,,001,2014,,,01,,电计日1402,201409,1,1,01,02
201405271,000307,6209,,,001,2014,,,01,,建规1401,201409,1,1,01,02
201623053,000912,980501,,,001,2016,,,01,,经济1602,201609,1,1,03,01
201613009,000911,980601,,,001,2016,,,01,,海技1603,201609,1,1,03,01
201573055,000914,980101,08,,001,2015,,,01,,应化1501,201509,1,1,03,01
201462054,000914,980106,,,001,2014,,,01,,盘化工1406,201409,1,1,03,01
201792083,000912,980503,,,001,2017,,,01,,电商1701,201709,1,1,03,01
201845067,000307,6208,,,001,2018,,,01,,建计1802,201809,1,1,01,01
201829029,000308,7090,,,001,2018,,,01,,软1813,201809,1,1,02,01
201899028,000308,7090,,,001,2018,,,01,,软1815,201809,1,1,02,01
201869120,000308,7090,,,001,2018,,,01,,软1816,201809,1,1,02,01
201829223,000308,7090,,,001,2018,,,01,,软1806,201809,1,1,02,01
201889229,000308,7090,,,001,2018,,,01,,软1807,201809,1,1,02,01
201849324,000308,7090,,,001,2018,,,01,,软1814,201809,1,1,02,01
201819424,000308,7090,,,001,2018,,,01,,软1802,201809,1,1,02,01
201879426,000308,7090,,,001,2018,,,01,,软1803,201809,1,1,02,01
201849049,000300,70104,,,001,2018,,,01,,国际软1801,201809,1,1,02,01
201809144,000300,70104,,,001,2018,,,01,,国际软1807,201809,1,1,02,01
201839145,000300,70104,,,001,2018,,,01,,国际软1803,201809,1,1,02,01
201899147,000300,70104,,,001,2018,,,01,,国际软1803,201809,1,1,02,01
201859059,000329,8103,,,001,2018,,,01,,微1804,201809,1,1,02,01
201819158,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201714019,000301,5008,,,001,2017,,,01,,化1701,201709,0,1,01,01
201779122,000308,7003,,,001,2017,,,01,,软件1716,201709,1,1,02,01
201739229,000308,7003,,,001,2017,,,01,,软件1716,201709,1,1,02,01
201709329,000308,7003,,,001,2017,,,01,,软件1708,201709,1,1,02,01
201789321,000308,7002,,,001,2017,,,01,,软网1703,201709,1,1,02,01
201739423,000308,7002,,,001,2017,,,01,,软网1703,201709,1,1,02,01
201729129,000308,7003,,,001,2017,,,01,,软件1706,201709,1,1,02,01
201744063,000339,6901,,,001,2017,,,01,,环工1701,201709,1,1,01,01
201652061,000914,980103,,,001,2016,,,01,,资源1601,201609,0,1,03,01
201669085,000308,7003,,,007,2016,,,01,,软件1617,201609,1,0,,
201654056,000311,5201,,,001,2016,,,01,,数应1601,201609,1,1,01,01
201445171,000307,6201,,,001,2014,,,01,,建1401,201409,1,1,01,02
201435273,000307,6209,,,001,2014,,,01,,建规1401,201409,1,1,01,02
201452034,000914,980101,,,001,2014,,,01,,应化1401,201409,1,1,03,01
201523060,000914,980104,08,,001,2015,,,01,,过控油1503,201509,1,1,03,01
201442059,000914,980106,,,001,2014,,,01,,盘化工1405,201409,1,1,03,01
201873002,000916,980401,,,001,2018,,,01,,商英1802,201809,1,1,03,01
201874211,000301,5090,,,001,2018,,,01,,化1806,201809,1,1,01,01
201825172,000307,629001,,,001,2018,,,01,,建1803,201809,1,1,01,02
201869024,000308,7090,,,001,2018,,,01,,软1810,201809,1,1,02,01
201839126,000308,7090,,,001,2018,,,01,,软1808,201809,1,1,02,01
201899124,000308,7090,,,001,2018,,,01,,软1804,201809,1,1,02,01
201859223,000308,7090,,,001,2018,,,01,,软1806,201809,1,1,02,01
201819322,000308,7090,,,001,2018,,,01,,软1811,201809,1,1,02,01
201889321,000308,7090,,,001,2018,,,01,,软1806,201809,1,1,02,01
201859421,000308,7090,,,001,2018,,,03,,软1808,201809,0,0,02,01
201819043,000300,70104,,,001,2018,,,01,,国际软1803,201809,1,1,02,01
201809145,000300,70104,,,001,2018,,,01,,国际软1805,201809,1,1,02,01
201849141,000300,70104,,,001,2018,,,01,,国际软1804,201809,1,1,02,01
201839056,000329,8103,,,001,2018,,,01,,微1805,201809,1,1,02,01
201859050,000329,8103,,,001,2018,,,01,,微1802,201809,1,1,02,01
201819151,000329,8103,,,001,2018,,,01,,微1803,201809,1,1,02,01
201839063,000307,629001,,,005,2018,,,01,,建1801,,1,0,01,
201739026,000308,7003,,,001,2017,,,01,,软件1713,201709,1,1,02,01
201719121,000308,7003,,,001,2017,,,01,,软件1703,201709,1,1,02,01
201779123,000308,7002,,,001,2017,,,01,,软网1703,201709,1,1,02,01
201739228,000308,7003,,,001,2017,,,01,,软件1713,201709,1,1,02,01
201709320,000308,7003,,,001,2017,,,01,,软件1708,201709,1,1,02,01
201789320,000308,7003,,,001,2017,,,01,,软件1702,201709,1,1,02,01
201739422,000308,7003,,,001,2017,,,01,,软件1703,201709,1,1,02,01
201764060,000339,6901,,,001,2017,,,01,,环工1701,201709,1,1,01,01
201784066,000339,6901,,,001,2017,,,01,,环工1701,201709,1,1,01,01
201821114,000311,5203,,,001,2018,,,01,,数华1801,201809,1,1,01,01
201689028,000308,70021,,,001,2016,,,01,,软数1602,201609,0,1,02,01
201458020,000353,7806,,,001,2014,,,01,,电自1404,201409,1,0,01,01
201455177,000307,6201,,,001,2014,,,01,,建1401,201409,1,1,01,02
201603066,000915,980202,,,001,2016,,,01,,环生1602,201609,1,1,03,01
201503052,000914,980102,08,,001,2015,,,01,,盘化工1501,201509,0,1,03,01
201523069,000911,980601,08,,001,2015,,,01,,海技1503,201509,1,1,03,01
